id_sector,id_subsector,subsector,id_energy_carrier,energy_carrier,year,unit,id_end_use,end_use,id_end_use_level2,end_use_level2,value
3,33,construction,8,Heizöl,2022,kWh,1,appliance,3,mechanical_energy,0
3,33,construction,8,Heizöl,2022,kWh,4,domestic hot water,4,hot_water,2745058.139
3,33,construction,8,Heizöl,2022,kWh,1,appliance,5,process_heating,0
3,33,construction,8,Heizöl,2022,kWh,3,space heating,6,space_heating,676748858.9
3,33,construction,8,Heizöl,2022,kWh,1,appliance,7,process_cooling,0
3,33,construction,8,Heizöl,2022,kWh,2,space cooling,8,space_cooling,0
3,33,construction,9,Flüssiggas,2022,kWh,1,appliance,1,lighting,0
3,33,construction,9,Flüssiggas,2022,kWh,1,appliance,2,ICT,0
3,33,construction,9,Flüssiggas,2022,kWh,1,appliance,3,mechanical_energy,0
3,33,construction,9,Flüssiggas,2022,kWh,4,domestic hot water,4,hot_water,0
3,33,construction,9,Flüssiggas,2022,kWh,1,appliance,5,process_heating,0
3,33,construction,9,Flüssiggas,2022,kWh,3,space heating,6,space_heating,1022839340
3,33,construction,9,Flüssiggas,2022,kWh,1,appliance,7,process_cooling,0
3,33,construction,9,Flüssiggas,2022,kWh,2,space cooling,8,space_cooling,0
3,33,construction,6,Erdgas,2022,kWh,1,appliance,1,lighting,0
3,33,construction,6,Erdgas,2022,kWh,1,appliance,2,ICT,0
3,33,construction,6,Erdgas,2022,kWh,1,appliance,3,mechanical_energy,0
3,33,construction,6,Erdgas,2022,kWh,4,domestic hot water,4,hot_water,280995916.3
3,33,construction,6,Erdgas,2022,kWh,1,appliance,5,process_heating,4414286.124
3,33,construction,6,Erdgas,2022,kWh,3,space heating,6,space_heating,2786470075
3,33,construction,6,Erdgas,2022,kWh,1,appliance,7,process_cooling,0
3,33,construction,6,Erdgas,2022,kWh,2,space cooling,8,space_cooling,0
3,33,construction,12,Biomasse,2022,kWh,1,appliance,1,lighting,0
3,33,construction,12,Biomasse,2022,kWh,1,appliance,2,ICT,0
3,33,construction,12,Biomasse,2022,kWh,1,appliance,3,mechanical_energy,0
3,33,construction,12,Biomasse,2022,kWh,4,domestic hot water,4,hot_water,46655862.7
3,33,construction,12,Biomasse,2022,kWh,1,appliance,5,process_heating,0
3,33,construction,12,Biomasse,2022,kWh,3,space heating,6,space_heating,2334721432
3,33,construction,12,Biomasse,2022,kWh,1,appliance,7,process_cooling,0
3,33,construction,12,Biomasse,2022,kWh,2,space cooling,8,space_cooling,0
3,33,construction,14,erneuerbare Energien,2022,kWh,1,appliance,1,lighting,0
3,33,construction,14,erneuerbare Energien,2022,kWh,1,appliance,2,ICT,0
3,33,construction,14,erneuerbare Energien,2022,kWh,1,appliance,3,mechanical_energy,0
3,33,construction,14,erneuerbare Energien,2022,kWh,4,domestic hot water,4,hot_water,97052090.12
3,33,construction,14,erneuerbare Energien,2022,kWh,1,appliance,5,process_heating,3123545.846
3,33,construction,14,erneuerbare Energien,2022,kWh,3,space heating,6,space_heating,1503907236
3,33,construction,14,erneuerbare Energien,2022,kWh,1,appliance,7,process_cooling,0
3,33,construction,14,erneuerbare Energien,2022,kWh,2,space cooling,8,space_cooling,0
3,33,construction,13,Fernwärme,2022,kWh,1,appliance,1,lighting,0
3,33,construction,13,Fernwärme,2022,kWh,1,appliance,2,ICT,0
3,33,construction,13,Fernwärme,2022,kWh,1,appliance,3,mechanical_energy,0
3,33,construction,13,Fernwärme,2022,kWh,4,domestic hot water,4,hot_water,5828276.692
3,33,construction,13,Fernwärme,2022,kWh,1,appliance,5,process_heating,0
3,33,construction,13,Fernwärme,2022,kWh,3,space heating,6,space_heating,16310157.01
3,33,construction,13,Fernwärme,2022,kWh,1,appliance,7,process_cooling,0
3,33,construction,13,Fernwärme,2022,kWh,2,space cooling,8,space_cooling,0
3,33,construction,1,Strom,2022,kWh,1,appliance,1,lighting,2945180110
3,33,construction,1,Strom,2022,kWh,1,appliance,2,ICT,915099205.4
3,33,construction,1,Strom,2022,kWh,1,appliance,3,mechanical_energy,364043814.7
3,33,construction,1,Strom,2022,kWh,4,domestic hot water,4,hot_water,14073160.1
3,33,construction,1,Strom,2022,kWh,1,appliance,5,process_heating,21052530.59
3,33,construction,1,Strom,2022,kWh,3,space heating,6,space_heating,97554384.3
3,33,construction,1,Strom,2022,kWh,1,appliance,7,process_cooling,50283629.14
3,33,construction,1,Strom,2022,kWh,2,space cooling,8,space_cooling,90974737.71
3,34,retail_wholesale,3,Kohle,2022,kWh,1,appliance,1,lighting,0
3,34,retail_wholesale,3,Kohle,2022,kWh,1,appliance,2,ICT,0
3,34,retail_wholesale,3,Kohle,2022,kWh,1,appliance,3,mechanical_energy,0
3,34,retail_wholesale,3,Kohle,2022,kWh,4,domestic hot water,4,hot_water,0
3,34,retail_wholesale,3,Kohle,2022,kWh,1,appliance,5,process_heating,0
3,34,retail_wholesale,3,Kohle,2022,kWh,3,space heating,6,space_heating,0
3,34,retail_wholesale,3,Kohle,2022,kWh,1,appliance,7,process_cooling,0
3,34,retail_wholesale,3,Kohle,2022,kWh,2,space cooling,8,space_cooling,0
3,34,retail_wholesale,2,Kraftstoff,2022,kWh,1,appliance,1,lighting,0
3,34,retail_wholesale,2,Kraftstoff,2022,kWh,1,appliance,2,ICT,0
3,34,retail_wholesale,2,Kraftstoff,2022,kWh,1,appliance,3,mechanical_energy,0
3,34,retail_wholesale,2,Kraftstoff,2022,kWh,4,domestic hot water,4,hot_water,0
3,34,retail_wholesale,2,Kraftstoff,2022,kWh,1,appliance,5,process_heating,0
3,34,retail_wholesale,2,Kraftstoff,2022,kWh,3,space heating,6,space_heating,0
3,34,retail_wholesale,2,Kraftstoff,2022,kWh,1,appliance,7,process_cooling,0
3,34,retail_wholesale,2,Kraftstoff,2022,kWh,2,space cooling,8,space_cooling,0
3,34,retail_wholesale,8,Heizöl,2022,kWh,1,appliance,1,lighting,0
3,34,retail_wholesale,8,Heizöl,2022,kWh,1,appliance,2,ICT,0
3,34,retail_wholesale,8,Heizöl,2022,kWh,1,appliance,3,mechanical_energy,0
3,34,retail_wholesale,8,Heizöl,2022,kWh,4,domestic hot water,4,hot_water,11702798.69
3,34,retail_wholesale,8,Heizöl,2022,kWh,1,appliance,5,process_heating,0
3,34,retail_wholesale,8,Heizöl,2022,kWh,3,space heating,6,space_heating,2699713620
3,34,retail_wholesale,8,Heizöl,2022,kWh,1,appliance,7,process_cooling,0
3,34,retail_wholesale,8,Heizöl,2022,kWh,2,space cooling,8,space_cooling,0
3,34,retail_wholesale,9,Flüssiggas,2022,kWh,1,appliance,1,lighting,0
3,34,retail_wholesale,9,Flüssiggas,2022,kWh,1,appliance,2,ICT,0
3,34,retail_wholesale,9,Flüssiggas,2022,kWh,1,appliance,3,mechanical_energy,0
3,34,retail_wholesale,9,Flüssiggas,2022,kWh,4,domestic hot water,4,hot_water,0
3,34,retail_wholesale,9,Flüssiggas,2022,kWh,1,appliance,5,process_heating,0
3,34,retail_wholesale,9,Flüssiggas,2022,kWh,3,space heating,6,space_heating,2497359201
3,34,retail_wholesale,9,Flüssiggas,2022,kWh,1,appliance,7,process_cooling,0
3,34,retail_wholesale,9,Flüssiggas,2022,kWh,2,space cooling,8,space_cooling,0
3,34,retail_wholesale,6,Erdgas,2022,kWh,1,appliance,1,lighting,0
3,34,retail_wholesale,6,Erdgas,2022,kWh,1,appliance,2,ICT,0
3,34,retail_wholesale,6,Erdgas,2022,kWh,1,appliance,3,mechanical_energy,0
3,34,retail_wholesale,6,Erdgas,2022,kWh,4,domestic hot water,4,hot_water,626696796.6
3,34,retail_wholesale,6,Erdgas,2022,kWh,1,appliance,5,process_heating,14422573.85
3,34,retail_wholesale,6,Erdgas,2022,kWh,3,space heating,6,space_heating,14857375952
3,34,retail_wholesale,6,Erdgas,2022,kWh,1,appliance,7,process_cooling,0
3,34,retail_wholesale,6,Erdgas,2022,kWh,2,space cooling,8,space_cooling,0
3,34,retail_wholesale,12,Biomasse,2022,kWh,1,appliance,1,lighting,0
3,34,retail_wholesale,12,Biomasse,2022,kWh,1,appliance,2,ICT,0
3,34,retail_wholesale,12,Biomasse,2022,kWh,1,appliance,3,mechanical_energy,0
3,34,retail_wholesale,12,Biomasse,2022,kWh,4,domestic hot water,4,hot_water,15773239.85
3,34,retail_wholesale,12,Biomasse,2022,kWh,1,appliance,5,process_heating,0
3,34,retail_wholesale,12,Biomasse,2022,kWh,3,space heating,6,space_heating,70290992.9
3,34,retail_wholesale,12,Biomasse,2022,kWh,1,appliance,7,process_cooling,0
3,34,retail_wholesale,12,Biomasse,2022,kWh,2,space cooling,8,space_cooling,0
3,34,retail_wholesale,14,erneuerbare Energien,2022,kWh,1,appliance,1,lighting,0
3,34,retail_wholesale,14,erneuerbare Energien,2022,kWh,1,appliance,2,ICT,0
3,34,retail_wholesale,14,erneuerbare Energien,2022,kWh,1,appliance,3,mechanical_energy,0
3,34,retail_wholesale,14,erneuerbare Energien,2022,kWh,4,domestic hot water,4,hot_water,17330632.11
3,34,retail_wholesale,14,erneuerbare Energien,2022,kWh,1,appliance,5,process_heating,12855604.02
3,34,retail_wholesale,14,erneuerbare Energien,2022,kWh,3,space heating,6,space_heating,249538453.7
3,34,retail_wholesale,14,erneuerbare Energien,2022,kWh,1,appliance,7,process_cooling,0
3,34,retail_wholesale,14,erneuerbare Energien,2022,kWh,2,space cooling,8,space_cooling,0
3,34,retail_wholesale,13,Fernwärme,2022,kWh,1,appliance,1,lighting,0
3,34,retail_wholesale,13,Fernwärme,2022,kWh,1,appliance,2,ICT,0
3,34,retail_wholesale,13,Fernwärme,2022,kWh,1,appliance,3,mechanical_energy,0
3,34,retail_wholesale,13,Fernwärme,2022,kWh,4,domestic hot water,4,hot_water,39719523.72
3,34,retail_wholesale,13,Fernwärme,2022,kWh,1,appliance,5,process_heating,0
3,34,retail_wholesale,13,Fernwärme,2022,kWh,3,space heating,6,space_heating,834331423.7
3,34,retail_wholesale,13,Fernwärme,2022,kWh,1,appliance,7,process_cooling,0
3,34,retail_wholesale,13,Fernwärme,2022,kWh,2,space cooling,8,space_cooling,0
3,34,retail_wholesale,1,Strom,2022,kWh,1,appliance,1,lighting,6687168811
3,34,retail_wholesale,1,Strom,2022,kWh,1,appliance,2,ICT,5809994176
3,34,retail_wholesale,1,Strom,2022,kWh,1,appliance,3,mechanical_energy,1424129362
3,34,retail_wholesale,1,Strom,2022,kWh,4,domestic hot water,4,hot_water,194866489.6
3,34,retail_wholesale,1,Strom,2022,kWh,1,appliance,5,process_heating,53483919.95
3,34,retail_wholesale,1,Strom,2022,kWh,3,space heating,6,space_heating,1735533922
3,34,retail_wholesale,1,Strom,2022,kWh,1,appliance,7,process_cooling,1345731724
3,34,retail_wholesale,1,Strom,2022,kWh,2,space cooling,8,space_cooling,499488767.8
3,35,transporting_storage,3,Kohle,2022,kWh,1,appliance,1,lighting,0
3,35,transporting_storage,3,Kohle,2022,kWh,1,appliance,2,ICT,0
3,35,transporting_storage,3,Kohle,2022,kWh,1,appliance,3,mechanical_energy,0
3,35,transporting_storage,3,Kohle,2022,kWh,4,domestic hot water,4,hot_water,0
3,35,transporting_storage,3,Kohle,2022,kWh,1,appliance,5,process_heating,0
3,35,transporting_storage,3,Kohle,2022,kWh,3,space heating,6,space_heating,0
3,35,transporting_storage,3,Kohle,2022,kWh,1,appliance,7,process_cooling,0
3,35,transporting_storage,3,Kohle,2022,kWh,2,space cooling,8,space_cooling,0
3,35,transporting_storage,2,Kraftstoff,2022,kWh,1,appliance,1,lighting,0
3,35,transporting_storage,2,Kraftstoff,2022,kWh,1,appliance,2,ICT,0
3,35,transporting_storage,2,Kraftstoff,2022,kWh,1,appliance,3,mechanical_energy,1385560386
3,35,transporting_storage,2,Kraftstoff,2022,kWh,4,domestic hot water,4,hot_water,0
3,35,transporting_storage,2,Kraftstoff,2022,kWh,1,appliance,5,process_heating,0
3,35,transporting_storage,2,Kraftstoff,2022,kWh,3,space heating,6,space_heating,0
3,35,transporting_storage,2,Kraftstoff,2022,kWh,1,appliance,7,process_cooling,0
3,35,transporting_storage,2,Kraftstoff,2022,kWh,2,space cooling,8,space_cooling,0
3,35,transporting_storage,8,Heizöl,2022,kWh,1,appliance,1,lighting,0
3,35,transporting_storage,8,Heizöl,2022,kWh,1,appliance,2,ICT,0
3,35,transporting_storage,8,Heizöl,2022,kWh,1,appliance,3,mechanical_energy,0
3,35,transporting_storage,8,Heizöl,2022,kWh,4,domestic hot water,4,hot_water,573016.5042
3,35,transporting_storage,8,Heizöl,2022,kWh,1,appliance,5,process_heating,0
3,35,transporting_storage,8,Heizöl,2022,kWh,3,space heating,6,space_heating,352936763.6
3,35,transporting_storage,8,Heizöl,2022,kWh,1,appliance,7,process_cooling,0
3,35,transporting_storage,8,Heizöl,2022,kWh,2,space cooling,8,space_cooling,0
3,35,transporting_storage,9,Flüssiggas,2022,kWh,1,appliance,1,lighting,0
3,35,transporting_storage,9,Flüssiggas,2022,kWh,1,appliance,2,ICT,0
3,35,transporting_storage,9,Flüssiggas,2022,kWh,1,appliance,3,mechanical_energy,0
3,35,transporting_storage,9,Flüssiggas,2022,kWh,4,domestic hot water,4,hot_water,952.1353972
3,35,transporting_storage,9,Flüssiggas,2022,kWh,1,appliance,5,process_heating,0
3,35,transporting_storage,9,Flüssiggas,2022,kWh,3,space heating,6,space_heating,65245.61092
3,35,transporting_storage,9,Flüssiggas,2022,kWh,1,appliance,7,process_cooling,0
3,35,transporting_storage,9,Flüssiggas,2022,kWh,2,space cooling,8,space_cooling,0
3,35,transporting_storage,6,Erdgas,2022,kWh,1,appliance,1,lighting,0
3,35,transporting_storage,6,Erdgas,2022,kWh,1,appliance,2,ICT,0
3,35,transporting_storage,6,Erdgas,2022,kWh,1,appliance,3,mechanical_energy,0
3,35,transporting_storage,6,Erdgas,2022,kWh,4,domestic hot water,4,hot_water,289895830.1
3,35,transporting_storage,6,Erdgas,2022,kWh,1,appliance,5,process_heating,7075250.981
3,35,transporting_storage,6,Erdgas,2022,kWh,3,space heating,6,space_heating,1597004960
3,35,transporting_storage,6,Erdgas,2022,kWh,1,appliance,7,process_cooling,0
3,35,transporting_storage,6,Erdgas,2022,kWh,2,space cooling,8,space_cooling,0
3,35,transporting_storage,12,Biomasse,2022,kWh,1,appliance,1,lighting,0
3,35,transporting_storage,12,Biomasse,2022,kWh,1,appliance,2,ICT,0
3,35,transporting_storage,12,Biomasse,2022,kWh,1,appliance,3,mechanical_energy,31546584.66
3,35,transporting_storage,12,Biomasse,2022,kWh,4,domestic hot water,4,hot_water,1491952.912
3,35,transporting_storage,12,Biomasse,2022,kWh,1,appliance,5,process_heating,0
3,35,transporting_storage,12,Biomasse,2022,kWh,3,space heating,6,space_heating,19932386.43
3,35,transporting_storage,12,Biomasse,2022,kWh,1,appliance,7,process_cooling,0
3,35,transporting_storage,12,Biomasse,2022,kWh,2,space cooling,8,space_cooling,0
3,35,transporting_storage,14,erneuerbare Energien,2022,kWh,1,appliance,1,lighting,0
3,35,transporting_storage,14,erneuerbare Energien,2022,kWh,1,appliance,2,ICT,0
3,35,transporting_storage,14,erneuerbare Energien,2022,kWh,1,appliance,3,mechanical_energy,0
3,35,transporting_storage,14,erneuerbare Energien,2022,kWh,4,domestic hot water,4,hot_water,35063125.35
3,35,transporting_storage,14,erneuerbare Energien,2022,kWh,1,appliance,5,process_heating,0
3,35,transporting_storage,14,erneuerbare Energien,2022,kWh,3,space heating,6,space_heating,3072601.174
3,35,transporting_storage,14,erneuerbare Energien,2022,kWh,1,appliance,7,process_cooling,0
3,35,transporting_storage,14,erneuerbare Energien,2022,kWh,2,space cooling,8,space_cooling,0
3,35,transporting_storage,13,Fernwärme,2022,kWh,1,appliance,1,lighting,0
3,35,transporting_storage,13,Fernwärme,2022,kWh,1,appliance,2,ICT,0
3,35,transporting_storage,13,Fernwärme,2022,kWh,1,appliance,3,mechanical_energy,0
3,35,transporting_storage,13,Fernwärme,2022,kWh,4,domestic hot water,4,hot_water,27357087
3,35,transporting_storage,13,Fernwärme,2022,kWh,1,appliance,5,process_heating,28935.55824
3,35,transporting_storage,13,Fernwärme,2022,kWh,3,space heating,6,space_heating,371222767.8
3,35,transporting_storage,13,Fernwärme,2022,kWh,1,appliance,7,process_cooling,0
3,35,transporting_storage,13,Fernwärme,2022,kWh,2,space cooling,8,space_cooling,0
3,35,transporting_storage,1,Strom,2022,kWh,1,appliance,1,lighting,1143142788
3,35,transporting_storage,1,Strom,2022,kWh,1,appliance,2,ICT,1292224475
3,35,transporting_storage,1,Strom,2022,kWh,1,appliance,3,mechanical_energy,239491440.1
3,35,transporting_storage,1,Strom,2022,kWh,4,domestic hot water,4,hot_water,9775497.173
3,35,transporting_storage,1,Strom,2022,kWh,1,appliance,5,process_heating,344086542.2
3,35,transporting_storage,1,Strom,2022,kWh,3,space heating,6,space_heating,233868603
3,35,transporting_storage,1,Strom,2022,kWh,1,appliance,7,process_cooling,47364630.43
3,35,transporting_storage,1,Strom,2022,kWh,2,space cooling,8,space_cooling,72782275.68
3,36,hotel_restaurant,3,Kohle,2022,kWh,1,appliance,1,lighting,0
3,36,hotel_restaurant,3,Kohle,2022,kWh,1,appliance,2,ICT,0
3,36,hotel_restaurant,3,Kohle,2022,kWh,1,appliance,3,mechanical_energy,0
3,36,hotel_restaurant,3,Kohle,2022,kWh,4,domestic hot water,4,hot_water,0
3,36,hotel_restaurant,3,Kohle,2022,kWh,1,appliance,5,process_heating,0
3,36,hotel_restaurant,3,Kohle,2022,kWh,3,space heating,6,space_heating,0
3,36,hotel_restaurant,3,Kohle,2022,kWh,1,appliance,7,process_cooling,0
3,36,hotel_restaurant,3,Kohle,2022,kWh,2,space cooling,8,space_cooling,0
3,36,hotel_restaurant,2,Kraftstoff,2022,kWh,1,appliance,1,lighting,0
3,36,hotel_restaurant,2,Kraftstoff,2022,kWh,1,appliance,2,ICT,0
3,36,hotel_restaurant,2,Kraftstoff,2022,kWh,1,appliance,3,mechanical_energy,0
3,36,hotel_restaurant,2,Kraftstoff,2022,kWh,4,domestic hot water,4,hot_water,0
3,36,hotel_restaurant,2,Kraftstoff,2022,kWh,1,appliance,5,process_heating,0
3,36,hotel_restaurant,2,Kraftstoff,2022,kWh,3,space heating,6,space_heating,0
3,36,hotel_restaurant,2,Kraftstoff,2022,kWh,1,appliance,7,process_cooling,0
3,36,hotel_restaurant,2,Kraftstoff,2022,kWh,2,space cooling,8,space_cooling,0
3,36,hotel_restaurant,8,Heizöl,2022,kWh,1,appliance,1,lighting,0
3,36,hotel_restaurant,8,Heizöl,2022,kWh,1,appliance,2,ICT,0
3,36,hotel_restaurant,8,Heizöl,2022,kWh,1,appliance,3,mechanical_energy,0
3,36,hotel_restaurant,8,Heizöl,2022,kWh,4,domestic hot water,4,hot_water,21990396.97
3,36,hotel_restaurant,8,Heizöl,2022,kWh,1,appliance,5,process_heating,18349650.34
3,36,hotel_restaurant,8,Heizöl,2022,kWh,3,space heating,6,space_heating,1333854475
3,36,hotel_restaurant,8,Heizöl,2022,kWh,1,appliance,7,process_cooling,0
3,36,hotel_restaurant,8,Heizöl,2022,kWh,2,space cooling,8,space_cooling,0
3,36,hotel_restaurant,9,Flüssiggas,2022,kWh,1,appliance,1,lighting,0
3,36,hotel_restaurant,9,Flüssiggas,2022,kWh,1,appliance,2,ICT,0
3,36,hotel_restaurant,9,Flüssiggas,2022,kWh,1,appliance,3,mechanical_energy,0
3,36,hotel_restaurant,9,Flüssiggas,2022,kWh,4,domestic hot water,4,hot_water,0
3,36,hotel_restaurant,9,Flüssiggas,2022,kWh,1,appliance,5,process_heating,0
3,36,hotel_restaurant,9,Flüssiggas,2022,kWh,3,space heating,6,space_heating,0
3,36,hotel_restaurant,9,Flüssiggas,2022,kWh,1,appliance,7,process_cooling,0
3,36,hotel_restaurant,9,Flüssiggas,2022,kWh,2,space cooling,8,space_cooling,0
3,36,hotel_restaurant,6,Erdgas,2022,kWh,1,appliance,1,lighting,0
3,36,hotel_restaurant,6,Erdgas,2022,kWh,1,appliance,2,ICT,0
3,36,hotel_restaurant,6,Erdgas,2022,kWh,1,appliance,3,mechanical_energy,0
3,36,hotel_restaurant,6,Erdgas,2022,kWh,4,domestic hot water,4,hot_water,1694862275
3,36,hotel_restaurant,6,Erdgas,2022,kWh,1,appliance,5,process_heating,1802412517
3,36,hotel_restaurant,6,Erdgas,2022,kWh,3,space heating,6,space_heating,11358875671
3,36,hotel_restaurant,6,Erdgas,2022,kWh,1,appliance,7,process_cooling,0
3,36,hotel_restaurant,6,Erdgas,2022,kWh,2,space cooling,8,space_cooling,0
3,36,hotel_restaurant,12,Biomasse,2022,kWh,1,appliance,1,lighting,0
3,36,hotel_restaurant,12,Biomasse,2022,kWh,1,appliance,2,ICT,0
3,36,hotel_restaurant,12,Biomasse,2022,kWh,1,appliance,3,mechanical_energy,0
3,36,hotel_restaurant,12,Biomasse,2022,kWh,4,domestic hot water,4,hot_water,113020136.6
3,36,hotel_restaurant,12,Biomasse,2022,kWh,1,appliance,5,process_heating,0
3,36,hotel_restaurant,12,Biomasse,2022,kWh,3,space heating,6,space_heating,2413020394
3,36,hotel_restaurant,12,Biomasse,2022,kWh,1,appliance,7,process_cooling,0
3,36,hotel_restaurant,12,Biomasse,2022,kWh,2,space cooling,8,space_cooling,0
3,36,hotel_restaurant,14,erneuerbare Energien,2022,kWh,1,appliance,1,lighting,0
3,36,hotel_restaurant,14,erneuerbare Energien,2022,kWh,1,appliance,2,ICT,0
3,36,hotel_restaurant,14,erneuerbare Energien,2022,kWh,1,appliance,3,mechanical_energy,0
3,36,hotel_restaurant,14,erneuerbare Energien,2022,kWh,4,domestic hot water,4,hot_water,123616993.8
3,36,hotel_restaurant,14,erneuerbare Energien,2022,kWh,1,appliance,5,process_heating,22269785.6
3,36,hotel_restaurant,14,erneuerbare Energien,2022,kWh,3,space heating,6,space_heating,164274453.3
3,36,hotel_restaurant,14,erneuerbare Energien,2022,kWh,1,appliance,7,process_cooling,0
3,36,hotel_restaurant,14,erneuerbare Energien,2022,kWh,2,space cooling,8,space_cooling,0
3,36,hotel_restaurant,13,Fernwärme,2022,kWh,1,appliance,1,lighting,0
3,36,hotel_restaurant,13,Fernwärme,2022,kWh,1,appliance,2,ICT,0
3,36,hotel_restaurant,13,Fernwärme,2022,kWh,1,appliance,3,mechanical_energy,0
3,36,hotel_restaurant,13,Fernwärme,2022,kWh,4,domestic hot water,4,hot_water,115325649.3
3,36,hotel_restaurant,13,Fernwärme,2022,kWh,1,appliance,5,process_heating,9333444.301
3,36,hotel_restaurant,13,Fernwärme,2022,kWh,3,space heating,6,space_heating,2974393769
3,36,hotel_restaurant,13,Fernwärme,2022,kWh,1,appliance,7,process_cooling,0
3,36,hotel_restaurant,13,Fernwärme,2022,kWh,2,space cooling,8,space_cooling,0
3,36,hotel_restaurant,1,Strom,2022,kWh,1,appliance,1,lighting,3956425401
3,36,hotel_restaurant,1,Strom,2022,kWh,1,appliance,2,ICT,784193879.9
3,36,hotel_restaurant,1,Strom,2022,kWh,1,appliance,3,mechanical_energy,2382836961
3,36,hotel_restaurant,1,Strom,2022,kWh,4,domestic hot water,4,hot_water,380372161.7
3,36,hotel_restaurant,1,Strom,2022,kWh,1,appliance,5,process_heating,3711133417
3,36,hotel_restaurant,1,Strom,2022,kWh,3,space heating,6,space_heating,1108730210
3,36,hotel_restaurant,1,Strom,2022,kWh,1,appliance,7,process_cooling,288625516.5
3,36,hotel_restaurant,1,Strom,2022,kWh,2,space cooling,8,space_cooling,1000191567
3,37,information,3,Kohle,2022,kWh,1,appliance,1,lighting,0
3,37,information,3,Kohle,2022,kWh,1,appliance,2,ICT,0
3,37,information,3,Kohle,2022,kWh,1,appliance,3,mechanical_energy,0
3,37,information,3,Kohle,2022,kWh,4,domestic hot water,4,hot_water,0
3,37,information,3,Kohle,2022,kWh,1,appliance,5,process_heating,0
3,37,information,3,Kohle,2022,kWh,3,space heating,6,space_heating,0
3,37,information,3,Kohle,2022,kWh,1,appliance,7,process_cooling,0
3,37,information,3,Kohle,2022,kWh,2,space cooling,8,space_cooling,0
3,37,information,2,Kraftstoff,2022,kWh,1,appliance,1,lighting,0
3,37,information,2,Kraftstoff,2022,kWh,1,appliance,2,ICT,0
3,37,information,2,Kraftstoff,2022,kWh,1,appliance,3,mechanical_energy,0
3,37,information,2,Kraftstoff,2022,kWh,4,domestic hot water,4,hot_water,0
3,37,information,2,Kraftstoff,2022,kWh,1,appliance,5,process_heating,0
3,37,information,2,Kraftstoff,2022,kWh,3,space heating,6,space_heating,0
3,37,information,2,Kraftstoff,2022,kWh,1,appliance,7,process_cooling,0
3,37,information,2,Kraftstoff,2022,kWh,2,space cooling,8,space_cooling,0
3,37,information,8,Heizöl,2022,kWh,1,appliance,1,lighting,0
3,37,information,8,Heizöl,2022,kWh,1,appliance,2,ICT,0
3,37,information,8,Heizöl,2022,kWh,1,appliance,3,mechanical_energy,0
3,37,information,8,Heizöl,2022,kWh,4,domestic hot water,4,hot_water,0
3,37,information,8,Heizöl,2022,kWh,1,appliance,5,process_heating,0
3,37,information,8,Heizöl,2022,kWh,3,space heating,6,space_heating,77814652.13
3,37,information,8,Heizöl,2022,kWh,1,appliance,7,process_cooling,0
3,37,information,8,Heizöl,2022,kWh,2,space cooling,8,space_cooling,0
3,37,information,9,Flüssiggas,2022,kWh,1,appliance,1,lighting,0
3,37,information,9,Flüssiggas,2022,kWh,1,appliance,2,ICT,0
3,37,information,9,Flüssiggas,2022,kWh,1,appliance,3,mechanical_energy,0
3,37,information,9,Flüssiggas,2022,kWh,4,domestic hot water,4,hot_water,0
3,37,information,9,Flüssiggas,2022,kWh,1,appliance,5,process_heating,0
3,37,information,9,Flüssiggas,2022,kWh,3,space heating,6,space_heating,0
3,37,information,9,Flüssiggas,2022,kWh,1,appliance,7,process_cooling,0
3,37,information,9,Flüssiggas,2022,kWh,2,space cooling,8,space_cooling,0
3,37,information,6,Erdgas,2022,kWh,1,appliance,1,lighting,0
3,37,information,6,Erdgas,2022,kWh,1,appliance,2,ICT,0
3,37,information,6,Erdgas,2022,kWh,1,appliance,3,mechanical_energy,0
3,37,information,6,Erdgas,2022,kWh,4,domestic hot water,4,hot_water,153432957.9
3,37,information,6,Erdgas,2022,kWh,1,appliance,5,process_heating,4930381.205
3,37,information,6,Erdgas,2022,kWh,3,space heating,6,space_heating,1869044645
3,37,information,6,Erdgas,2022,kWh,1,appliance,7,process_cooling,0
3,37,information,6,Erdgas,2022,kWh,2,space cooling,8,space_cooling,0
3,37,information,12,Biomasse,2022,kWh,1,appliance,1,lighting,0
3,37,information,12,Biomasse,2022,kWh,1,appliance,2,ICT,0
3,37,information,12,Biomasse,2022,kWh,1,appliance,3,mechanical_energy,0
3,37,information,12,Biomasse,2022,kWh,4,domestic hot water,4,hot_water,0
3,37,information,12,Biomasse,2022,kWh,1,appliance,5,process_heating,0
3,37,information,12,Biomasse,2022,kWh,3,space heating,6,space_heating,24765290.47
3,37,information,12,Biomasse,2022,kWh,1,appliance,7,process_cooling,0
3,37,information,12,Biomasse,2022,kWh,2,space cooling,8,space_cooling,0
3,37,information,14,erneuerbare Energien,2022,kWh,1,appliance,1,lighting,0
3,37,information,14,erneuerbare Energien,2022,kWh,1,appliance,2,ICT,0
3,37,information,14,erneuerbare Energien,2022,kWh,1,appliance,3,mechanical_energy,0
3,37,information,14,erneuerbare Energien,2022,kWh,4,domestic hot water,4,hot_water,955458.0396
3,37,information,14,erneuerbare Energien,2022,kWh,1,appliance,5,process_heating,0
3,37,information,14,erneuerbare Energien,2022,kWh,3,space heating,6,space_heating,2285555.062
3,37,information,14,erneuerbare Energien,2022,kWh,1,appliance,7,process_cooling,0
